Corpus,InfMorpho,FreqCount,Condition,PreLet,Unit,TotalFreq,UnitFreq,UnitProb,UnitFreqSL,UnitProbSL
Lexique,Uninflected,Token,Yes,d,a,51756.26,35.70,.0006898,0,0
Lexique,Uninflected,Token,Yes,d,o,51756.26,29.77,.0005752,0,0
Lexique,Uninflected,Token,Yes,d,y,51756.26,8.93,.0001725,0,0
Lexique,Uninflected,Token,Yes,d,j,51756.26,0.74,.0000143,0,0
Lexique,Uninflected,Token,Yes,d,t,51756.26,0.07,.0000014,0,0
Lexique,Uninflected,Token,Yes,e,t,55797.93,23008.44,.4123529,0,0
Lexique,Uninflected,Token,Yes,e,n,55797.93,16428.70,.2944321,0,0
Lexique,Uninflected,Token,Yes,e,r,55797.93,5043.75,.0903931,0,0
Lexique,Uninflected,Token,Yes,e,c,55797.93,4198.01,.0752359,0,0
Lexique,Uninflected,Token,Yes,e,u,55797.93,3011.11,.0539645,0,0
Lexique,Uninflected,Token,Yes,e,l,55797.93,1868.20,.0334815,0,0
Lexique,Uninflected,Token,Yes,e,z,55797.93,1438.40,.0257787,0,0
Lexique,Uninflected,Token,Yes,e,f,55797.93,317.86,.0056966,0,0
Lexique,Uninflected,Token,Yes,e,d,55797.93,269.47,.0048294,0,0
Lexique,Uninflected,Token,Yes,e,s,55797.93,106.43,.0019074,100.68,.945974
Lexique,Uninflected,Token,Yes,e,x,55797.93,51.60,.0009248,0,0
Lexique,Uninflected,Token,Yes,e,m,55797.93,24.00,.0004301,0,0
Lexique,Uninflected,Token,Yes,e,y,55797.93,15.28,.0002738,0,0
Lexique,Uninflected,Token,Yes,e,w,55797.93,5.07,.0000909,0,0
Lexique,Uninflected,Token,Yes,e,p,55797.93,3.52,.0000631,0,0
Lexique,Uninflected,Token,Yes,e,e,55797.93,3.06,.0000548,0,0
Lexique,Uninflected,Token,Yes,e,i,55797.93,2.98,.0000534,0,0
Lexique,Uninflected,Token,Yes,e,o,55797.93,0.88,.0000158,0,0
Lexique,Uninflected,Token,Yes,e,b,55797.93,0.48,.0000086,0,0
Lexique,Uninflected,Token,Yes,e,g,55797.93,0.28,.0000050,0,0
Lexique,Uninflected,Token,Yes,e,k,55797.93,0.27,.0000048,0,0
Lexique,Uninflected,Token,Yes,e,a,55797.93,0.07,.0000013,0,0
Lexique,Uninflected,Token,Yes,e,h,55797.93,0.07,.0000013,0,0
Lexique,Uninflected,Token,Yes,é,e,2824.54,2816.83,.9972704,2816.83,1
Lexique,Uninflected,Token,Yes,é,o,2824.54,6.08,.0021526,0,0
Lexique,Uninflected,Token,Yes,é,a,2824.54,0.95,.0003363,0,0
Lexique,Uninflected,Token,Yes,é,é,2824.54,0.68,.0002407,0,0
Lexique,Uninflected,Token,Yes,è,s,3117.23,3117.16,.9999775,3109.38,.997504
Lexique,Uninflected,Token,Yes,è,m,3117.23,0.07,.0000225,0,0
Lexique,Uninflected,Token,Yes,ê,t,284.27,284.27,1,284.27,1
Lexique,Uninflected,Token,Yes,ë,l,5.95,5.95,1,0,0
Lexique,Uninflected,Token,Yes,f,é,352.58,201.21,.5706790,0,0
Lexique,Uninflected,Token,Yes,f,e,352.58,110.70,.3139713,110.70,1
Lexique,Uninflected,Token,Yes,f,i,352.58,26.88,.0762380,0,0
Lexique,Uninflected,Token,Yes,f,a,352.58,6.69,.0189744,0,0
Lexique,Uninflected,Token,Yes,f,f,352.58,3.31,.0093879,0,0
Lexique,Uninflected,Token,Yes,f,t,352.58,2.03,.0057576,0,0
Lexique,Uninflected,Token,Yes,f,u,352.58,1.76,.0049918,0,0
Lexique,Uninflected,Token,Yes,g,e,5121.36,4399.54,.8590570,4399.54,1
Lexique,Uninflected,Token,Yes,g,é,5121.36,410.40,.0801350,0,0
Lexique,Uninflected,Token,Yes,g,t,5121.36,234.93,.0458726,234.93,1
Lexique,Uninflected,Token,Yes,g,o,5121.36,30.79,.0060121,0,0
Lexique,Uninflected,Token,Yes,g,u,5121.36,22.15,.0043250,0,0
Lexique,Uninflected,Token,Yes,g,a,5121.36,19.68,.0038427,0,0
Lexique,Uninflected,Token,Yes,g,i,5121.36,1.57,.0003066,0,0
Lexique,Uninflected,Token,Yes,g,s,5121.36,1.56,.0003046,1.56,1
Lexique,Uninflected,Token,Yes,g,y,5121.36,0.54,.0001054,0,0
Lexique,Uninflected,Token,Yes,g,h,5121.36,0.20,.0000391,0,0
Lexique,Uninflected,Token,Yes,h,e,3103.82,2473.80,.7970179,2473.80,1
Lexique,Uninflected,Token,Yes,h,é,3103.82,483.71,.1558434,0,0
Lexique,Uninflected,Token,Yes,h,i,3103.82,56.19,.0181035,0,0
Lexique,Uninflected,Token,Yes,h,o,3103.82,34.88,.0112378,0,0
Lexique,Uninflected,Token,Yes,h,a,3103.82,25.08,.0080804,0,0
Lexique,Uninflected,Token,Yes,h,u,3103.82,23.52,.0075778,0,0
Lexique,Uninflected,Token,Yes,h,t,3103.82,3.92,.0012630,0,0
Lexique,Uninflected,Token,Yes,h,y,3103.82,1.22,.0003931,0,0
Lexique,Uninflected,Token,Yes,h,s,3103.82,0.81,.0002610,0.81,1
Lexique,Uninflected,Token,Yes,h,r,3103.82,0.41,.0001321,0,0
Lexique,Uninflected,Token,Yes,h,l,3103.82,0.28,.0000902,0,0
Lexique,Uninflected,Token,Yes,i,l,58200.48,17794.20,.3057397,104.72,.005885
Lexique,Uninflected,Token,Yes,i,s,58200.48,13686.91,.2351683,13561.64,.990847
Lexique,Uninflected,Token,Yes,i,t,58200.48,8647.18,.1485758,8523.35,.985680
Lexique,Uninflected,Token,Yes,i,n,58200.48,6331.99,.1087962,0,0
Lexique,Uninflected,Token,Yes,i,r,58200.48,4787.16,.0822529,0,0
Lexique,Uninflected,Token,Yes,i,e,58200.48,3975.19,.0683017,3974.65,.999864
Lexique,Uninflected,Token,Yes,i,x,58200.48,1339.48,.0230149,972.51,.726035
Lexique,Uninflected,Token,Yes,i,é,58200.48,490.79,.0084327,0,0
Lexique,Uninflected,Token,Yes,i,f,58200.48,468.18,.0080443,0,0
Lexique,Uninflected,Token,Yes,i,d,58200.48,205.21,.0035259,193.31,.942011
Lexique,Uninflected,Token,Yes,i,c,58200.48,188.75,.0032431,0,0
Lexique,Uninflected,Token,Yes,i,o,58200.48,102.25,.0017569,0,0
Lexique,Uninflected,Token,Yes,i,m,58200.48,86.50,.0014862,0,0
Lexique,Uninflected,Token,Yes,i,a,58200.48,42.57,.0007314,0,0
Lexique,Uninflected,Token,Yes,i,z,58200.48,18.65,.0003204,17.70,.949062
Lexique,Uninflected,Token,Yes,i,p,58200.48,16.03,.0002754,0,0
Lexique,Uninflected,Token,Yes,i,b,58200.48,13.45,.0002311,0,0
Lexique,Uninflected,Token,Yes,i,k,58200.48,2.45,.0000421,0,0
Lexique,Uninflected,Token,Yes,i,g,58200.48,2.18,.0000375,0,0
Lexique,Uninflected,Token,Yes,i,v,58200.48,1.22,.0000210,0,0
Lexique,Uninflected,Token,Yes,i,u,58200.48,0.07,.0000012,0,0
Lexique,Uninflected,Token,Yes,i,ù,58200.48,0.07,.0000012,0,0
Lexique,Uninflected,Token,Yes,î,t,19.40,19.40,1,19.40,1
Lexique,Uninflected,Token,Yes,ï,d,45.07,11.63,.2580430,0,0
Lexique,Uninflected,Token,Yes,ï,f,45.07,11.14,.2471711,0,0
Lexique,Uninflected,Token,Yes,ï,a,45.07,6.75,.1497670,0,0
Lexique,Uninflected,Token,Yes,ï,s,45.07,6.56,.1455514,0,0
Lexique,Uninflected,Token,Yes,ï,e,45.07,4.53,.1005103,4.53,1
Lexique,Uninflected,Token,Yes,ï,t,45.07,3.04,.0674506,0,0
Lexique,Uninflected,Token,Yes,ï,c,45.07,1.01,.0224096,0,0
Lexique,Uninflected,Token,Yes,ï,k,45.07,0.41,.0090970,0,0
Lexique,Uninflected,Token,Yes,j,e,11571.26,10863.04,.9387949,0.27,.000025
Lexique,Uninflected,Token,Yes,j,à,11571.26,702.64,.0607229,0,0
Lexique,Uninflected,Token,Yes,j,o,11571.26,2.79,.0002411,0,0
Lexique,Uninflected,Token,Yes,j,a,11571.26,2.38,.0002057,0,0
Lexique,Uninflected,Token,Yes,j,i,11571.26,0.41,.0000354,0,0
Lexique,Uninflected,Token,Yes,k,a,81.38,26.59,.3267388,0,0
Lexique,Uninflected,Token,Yes,k,y,81.38,25.69,.3156795,0,0
Lexique,Uninflected,Token,Yes,k,i,81.38,17.46,.2145490,0,0
Lexique,Uninflected,Token,Yes,k,e,81.38,7.91,.0971983,7.91,1
Lexique,Uninflected,Token,Yes,k,s,81.38,1.55,.0190464,0,0
Lexique,Uninflected,Token,Yes,k,o,81.38,1.09,.0133940,0,0
Lexique,Uninflected,Token,Yes,k,é,81.38,0.61,.0074957,0,0
Lexique,Uninflected,Token,Yes,k,h,81.38,0.27,.0033178,0,0
Lexique,Uninflected,Token,Yes,k,u,81.38,0.21,.0025805,0,0
Lexique,Uninflected,Token,Yes,l,e,36353.17,32514.88,.8944166,11779.74,.362288
Lexique,Uninflected,Token,Yes,l,à,36353.17,1435.67,.0394923,0,0
Lexique,Uninflected,Token,Yes,l,é,36353.17,847.91,.0233242,0,0
Lexique,Uninflected,Token,Yes,l,a,36353.17,785.13,.0215973,0,0
Lexique,Uninflected,Token,Yes,l,u,36353.17,325.02,.0089406,0,0
Lexique,Uninflected,Token,Yes,l,i,36353.17,237.95,.0065455,0,0
Lexique,Uninflected,Token,Yes,l,o,36353.17,85.05,.0023395,0,0
Lexique,Uninflected,Token,Yes,l,m,36353.17,50.21,.0013812,0,0
Lexique,Uninflected,Token,Yes,l,l,36353.17,42.99,.0011826,0,0
Lexique,Uninflected,Token,Yes,l,t,36353.17,8.12,.0002234,0.20,.024631
Lexique,Uninflected,Token,Yes,l,f,36353.17,7.50,.0002063,0,0
Lexique,Uninflected,Token,Yes,l,s,36353.17,5.54,.0001524,5.54,1
Lexique,Uninflected,Token,Yes,l,k,36353.17,2.64,.0000726,0,0
Lexique,Uninflected,Token,Yes,l,y,36353.17,1.77,.0000487,0,0
Lexique,Uninflected,Token,Yes,l,c,36353.17,1.49,.0000410,0,0
Lexique,Uninflected,Token,Yes,l,d,36353.17,0.69,.0000190,0,0
Lexique,Uninflected,Token,Yes,l,p,36353.17,0.54,.0000149,0,0
Lexique,Uninflected,Token,Yes,l,h,36353.17,0.07,.0000019,0,0
Lexique,Uninflected,Token,Yes,m,e,16081.63,14879.57,.9252526,10615.25,.713411
Lexique,Uninflected,Token,Yes,m,i,16081.63,524.52,.0326161,0,0
Lexique,Uninflected,Token,Yes,m,é,16081.63,378.41,.0235306,0,0
Lexique,Uninflected,Token,Yes,m,p,16081.63,129.00,.0080216,127.71,.990000
Lexique,Uninflected,Token,Yes,m,a,16081.63,112.36,.0069869,0,0
Lexique,Uninflected,Token,Yes,m,b,16081.63,31.29,.0019457,31.29,1
Lexique,Uninflected,Token,Yes,m,u,16081.63,19.79,.0012306,0,0
Lexique,Uninflected,Token,Yes,m,o,16081.63,6.42,.0003992,0,0
Lexique,Uninflected,Token,Yes,m,y,16081.63,0.27,.0000168,0,0
Lexique,Uninflected,Token,Yes,n,t,54941.39,22009.74,.4006040,22006.97,.999874
Lexique,Uninflected,Token,Yes,n,e,54941.39,13837.78,.2518644,6085.69,.439788
Lexique,Uninflected,Token,Yes,n,s,54941.39,11985.15,.2181443,11761.84,.981368
Lexique,Uninflected,Token,Yes,n,d,54941.39,2880.96,.0524370,2872.49,.997060
Lexique,Uninflected,Token,Yes,n,i,54941.39,918.18,.0167120,0,0
Lexique,Uninflected,Token,Yes,n,é,54941.39,824.92,.0150145,0,0
Lexique,Uninflected,Token,Yes,n,c,54941.39,790.69,.0143915,328.11,.414967
Lexique,Uninflected,Token,Yes,n,g,54941.39,692.20,.0125989,632.03,.913074
Lexique,Uninflected,Token,Yes,n,u,54941.39,667.59,.0121509,0,0
Lexique,Uninflected,Token,Yes,n,q,54941.39,220.61,.0040154,0,0
Lexique,Uninflected,Token,Yes,n,o,54941.39,64.83,.0011800,0,0
Lexique,Uninflected,Token,Yes,n,a,54941.39,24.04,.0004376,0,0
Lexique,Uninflected,Token,Yes,n,y,54941.39,10.01,.0001822,0,0
Lexique,Uninflected,Token,Yes,n,k,54941.39,8.12,.0001478,0,0
Lexique,Uninflected,Token,Yes,n,x,54941.39,6.29,.0001145,0,0
Lexique,Uninflected,Token,Yes,n,z,54941.39,0.28,.0000051,0,0
Lexique,Uninflected,Token,Yes,o,n,35557.27,23212.33,.6528153,0,0
Lexique,Uninflected,Token,Yes,o,i,35557.27,3807.94,.1070931,0,0
Lexique,Uninflected,Token,Yes,o,u,35557.27,2961.39,.0832851,0,0
Lexique,Uninflected,Token,Yes,o,ù,35557.27,2068.11,.0581628,0,0
Lexique,Uninflected,Token,Yes,o,p,35557.27,823.66,.0231643,810.82,.984411
Lexique,Uninflected,Token,Yes,o,s,35557.27,725.81,.0204124,703.38,.969097
Lexique,Uninflected,Token,Yes,o,t,35557.27,707.18,.0198885,694.28,.981759
Lexique,Uninflected,Token,Yes,o,m,35557.27,364.96,.0102640,0,0
Lexique,Uninflected,Token,Yes,o,l,35557.27,362.70,.0102004,0,0
Lexique,Uninflected,Token,Yes,o,r,35557.27,321.75,.0090488,0,0
Lexique,Uninflected,Token,Yes,o,c,35557.27,112.19,.0031552,10.55,.094037
Lexique,Uninflected,Token,Yes,o,w,35557.27,16.89,.0004750,16.89,1
Lexique,Uninflected,Token,Yes,o,q,35557.27,15.68,.0004410,0,0
Lexique,Uninflected,Token,Yes,o,f,35557.27,15.55,.0004373,0,0
Lexique,Uninflected,Token,Yes,o,b,35557.27,8.99,.0002528,0,0
Lexique,Uninflected,Token,Yes,o,y,35557.27,7.50,.0002109,0,0
Lexique,Uninflected,Token,Yes,o,o,35557.27,6.15,.0001730,0,0
Lexique,Uninflected,Token,Yes,o,x,35557.27,5.89,.0001656,0,0
Lexique,Uninflected,Token,Yes,o,d,35557.27,4.67,.0001313,4.46,.955032
Lexique,Uninflected,Token,Yes,o,k,35557.27,2.91,.0000818,0,0
Lexique,Uninflected,Token,Yes,o,a,35557.27,1.96,.0000551,0,0
Lexique,Uninflected,Token,Yes,o,g,35557.27,1.50,.0000422,0,0
Lexique,Uninflected,Token,Yes,o,ë,35557.27,1.22,.0000343,0,0
Lexique,Uninflected,Token,Yes,o,ï,35557.27,0.34,.0000096,0,0
Lexique,Uninflected,Token,Yes,ô,t,869.38,868.57,.9990683,868.57,1
Lexique,Uninflected,Token,Yes,ô,l,869.38,0.81,.0009317,0,0
Lexique,Uninflected,Token,Yes,ö,m,0.61,0.61,1,0,0
Lexique,Uninflected,Token,Yes,p,s,3734.52,2180.91,.5839867,2170.35,.995158
Lexique,Uninflected,Token,Yes,p,e,3734.52,973.06,.2605583,973.06,1
Lexique,Uninflected,Token,Yes,p,é,3734.52,259.88,.0695886,0,0
Lexique,Uninflected,Token,Yes,p,a,3734.52,88.52,.0237032,0,0
Lexique,Uninflected,Token,Yes,p,t,3734.52,88.19,.0236148,0,0
Lexique,Uninflected,Token,Yes,p,o,3734.52,56.31,.0150782,0,0
Lexique,Uninflected,Token,Yes,p,i,3734.52,50.80,.0136028,0,0
Lexique,Uninflected,Token,Yes,p,u,3734.52,33.53,.0089784,0,0
Lexique,Uninflected,Token,Yes,p,h,3734.52,1.69,.0004525,0,0
Lexique,Uninflected,Token,Yes,p,y,3734.52,1.56,.0004177,0,0
Lexique,Uninflected,Token,Yes,p,f,3734.52,0.07,.0000187,0,0
Lexique,Uninflected,Token,Yes,r,e,36319.66,24716.77,.6805342,24716.43,.999986
Lexique,Uninflected,Token,Yes,r,s,36319.66,5007.60,.1378757,4935.71,.985644
Lexique,Uninflected,Token,Yes,r,t,36319.66,2432.82,.0669836,2417.81,.993830
Lexique,Uninflected,Token,Yes,r,d,36319.66,1952.43,.0537568,1949.05,.998269
Lexique,Uninflected,Token,Yes,r,é,36319.66,1099.90,.0302839,0,0
Lexique,Uninflected,Token,Yes,r,i,36319.66,369.37,.0101700,0,0
Lexique,Uninflected,Token,Yes,r,u,36319.66,208.47,.0057399,0,0
Lexique,Uninflected,Token,Yes,r,a,36319.66,205.26,.0056515,0,0
Lexique,Uninflected,Token,Yes,r,o,36319.66,172.39,.0047465,0,0
Lexique,Uninflected,Token,Yes,r,c,36319.66,78.26,.0021548,19.74,.252236
Lexique,Uninflected,Token,Yes,r,g,36319.66,29.93,.0008241,28.58,.954895
Lexique,Uninflected,Token,Yes,r,f,36319.66,28.05,.0007723,24.19,.862389
Lexique,Uninflected,Token,Yes,r,y,36319.66,8.86,.0002439,0,0
Lexique,Uninflected,Token,Yes,r,n,36319.66,3.79,.0001044,0,0
Lexique,Uninflected,Token,Yes,r,k,36319.66,2.51,.0000691,0,0
Lexique,Uninflected,Token,Yes,r,l,36319.66,1.89,.0000520,0,0
Lexique,Uninflected,Token,Yes,r,m,36319.66,1.15,.0000317,0,0
Lexique,Uninflected,Token,Yes,r,r,36319.66,0.14,.0000039,0,0
Lexique,Uninflected,Token,Yes,r,è,36319.66,0.07,.0000019,0,0
Lexique,Uninflected,Token,Yes,s,e,18276.67,12845.46,.7028337,6257.55,.487141
Lexique,Uninflected,Token,Yes,s,i,18276.67,3858.11,.2110948,0,0
Lexique,Uninflected,Token,Yes,s,é,18276.67,1270.22,.0694995,0,0
Lexique,Uninflected,Token,Yes,s,u,18276.67,131.17,.0071769,0,0
Lexique,Uninflected,Token,Yes,s,t,18276.67,101.18,.0055360,0,0
Lexique,Uninflected,Token,Yes,s,s,18276.67,29.76,.0016283,0,0
Lexique,Uninflected,Token,Yes,s,a,18276.67,13.38,.0007321,0,0
Lexique,Uninflected,Token,Yes,s,h,18276.67,11.03,.0006035,0,0
Lexique,Uninflected,Token,Yes,s,o,18276.67,7.51,.0004109,0,0
Lexique,Uninflected,Token,Yes,s,y,18276.67,5.00,.0002736,0,0
Lexique,Uninflected,Token,Yes,s,c,18276.67,2.09,.0001144,0,0
Lexique,Uninflected,Token,Yes,s,k,18276.67,1.76,.0000963,0,0
Lexique,Uninflected,Token,Yes,t,e,20096.94,11796.86,.5869978,11021.86,.934305
Lexique,Uninflected,Token,Yes,t,é,20096.94,5031.73,.2503729,0,0
Lexique,Uninflected,Token,Yes,t,u,20096.94,2686.39,.1336716,0,0
Lexique,Uninflected,Token,Yes,t,i,20096.94,326.97,.0162696,0,0
Lexique,Uninflected,Token,Yes,t,o,20096.94,138.91,.0069120,0,0
Lexique,Uninflected,Token,Yes,t,s,20096.94,66.02,.0032851,65.07,.985610
Lexique,Uninflected,Token,Yes,t,h,20096.94,21.02,.0010459,0.14,.006660
Lexique,Uninflected,Token,Yes,t,a,20096.94,20.12,.0010011,0,0
Lexique,Uninflected,Token,Yes,t,z,20096.94,5.81,.0002891,0,0
Lexique,Uninflected,Token,Yes,t,y,20096.94,2.16,.0001075,0,0
Lexique,Uninflected,Token,Yes,t,à,20096.94,0.88,.0000438,0,0
Lexique,Uninflected,Token,Yes,t,l,20096.94,0.07,.0000035,0,0
Lexique,Uninflected,Token,Yes,u,r,79247.45,19530.55,.2464502,286.76,.014683
Lexique,Uninflected,Token,Yes,u,n,79247.45,14459.75,.1824633,0,0
Lexique,Uninflected,Token,Yes,u,i,79247.45,13247.25,.1671631,0,0
Lexique,Uninflected,Token,Yes,u,e,79247.45,10231.94,.1291138,6915.99,.675922
Lexique,Uninflected,Token,Yes,u,s,79247.45,8953.97,.1129875,8781.36,.980723
Lexique,Uninflected,Token,Yes,u,t,79247.45,5550.10,.0700351,5479.67,.987310
Lexique,Uninflected,Token,Yes,u,x,79247.45,4208.76,.0531091,4208.42,.999919
Lexique,Uninflected,Token,Yes,u,p,79247.45,1128.45,.0142396,1126.96,.998680
Lexique,Uninflected,Token,Yes,u,l,79247.45,707.78,.0089313,75.14,.106163
Lexique,Uninflected,Token,Yes,u,é,79247.45,465.67,.0058762,0,0
Lexique,Uninflected,Token,Yes,u,d,79247.45,231.37,.0029196,195.02,.842892
Lexique,Uninflected,Token,Yes,u,f,79247.45,212.30,.0026790,0,0
Lexique,Uninflected,Token,Yes,u,m,79247.45,177.66,.0022418,0,0
Lexique,Uninflected,Token,Yes,u,c,79247.45,102.49,.0012933,16.01,.156210
Lexique,Uninflected,Token,Yes,u,b,79247.45,20.34,.0002567,0.41,.020157
Lexique,Uninflected,Token,Yes,u,ï,79247.45,6.28,.0000792,0,0
Lexique,Uninflected,Token,Yes,u,k,79247.45,3.60,.0000454,0,0
Lexique,Uninflected,Token,Yes,u,o,79247.45,3.10,.0000391,0,0
Lexique,Uninflected,Token,Yes,u,a,79247.45,2.57,.0000324,0,0
Lexique,Uninflected,Token,Yes,u,g,79247.45,2.36,.0000298,2.36,1
Lexique,Uninflected,Token,Yes,u,ë,79247.45,0.75,.0000095,0.75,1
Lexique,Uninflected,Token,Yes,u,h,79247.45,0.27,.0000034,0.27,1
Lexique,Uninflected,Token,Yes,u,y,79247.45,0.14,.0000018,0,0
Lexique,Uninflected,Token,Yes,û,t,741.95,388.10,.5230811,338.44,.872043
Lexique,Uninflected,Token,Yes,û,r,741.95,351.82,.4741829,0,0
Lexique,Uninflected,Token,Yes,û,l,741.95,2.03,.0027360,2.03,1
Lexique,Uninflected,Token,Yes,ü,m,1.56,1.49,.9551282,0,0
Lexique,Uninflected,Token,Yes,ü,k,1.56,0.07,.0448718,0,0
Lexique,Uninflected,Token,Yes,v,e,2199.12,1068.06,.4856761,1065.70,.997790
Lexique,Uninflected,Token,Yes,v,é,2199.12,560.53,.2548883,0,0
Lexique,Uninflected,Token,Yes,v,u,2199.12,448.66,.2040180,0,0
Lexique,Uninflected,Token,Yes,v,i,2199.12,112.33,.0510795,0,0
Lexique,Uninflected,Token,Yes,v,a,2199.12,6.23,.0028330,0,0
Lexique,Uninflected,Token,Yes,v,o,2199.12,3.31,.0015051,0,0
Lexique,Uninflected,Token,Yes,w,n,12.04,7.03,.5838870,0,0
Lexique,Uninflected,Token,Yes,w,a,12.04,3.11,.2583056,0,0
Lexique,Uninflected,Token,Yes,w,é,12.04,0.89,.0739203,0,0
Lexique,Uninflected,Token,Yes,w,l,12.04,0.74,.0614618,0,0
Lexique,Uninflected,Token,Yes,w,k,12.04,0.20,.0166113,0,0
Lexique,Uninflected,Token,Yes,w,i,12.04,0.07,.0058140,0,0
Lexique,Uninflected,Token,Yes,x,e,283.80,200.99,.7082100,200.99,1
Lexique,Uninflected,Token,Yes,x,i,283.80,42.44,.1495419,0,0
Lexique,Uninflected,Token,Yes,x,é,283.80,37.46,.1319944,0,0
Lexique,Uninflected,Token,Yes,x,y,283.80,1.49,.0052502,0,0
Lexique,Uninflected,Token,Yes,x,o,283.80,1.42,.0050035,0,0
Lexique,Uninflected,Token,Yes,y,s,434.02,245.07,.5646514,241.55,.985637
Lexique,Uninflected,Token,Yes,y,é,434.02,148.24,.3415511,0,0
Lexique,Uninflected,Token,Yes,y,e,434.02,24.62,.0567255,24.62,1
Lexique,Uninflected,Token,Yes,y,r,434.02,4.93,.0113589,0,0
Lexique,Uninflected,Token,Yes,y,a,434.02,4.67,.0107599,0,0
Lexique,Uninflected,Token,Yes,y,m,434.02,4.32,.0099535,0,0
Lexique,Uninflected,Token,Yes,y,x,434.02,1.15,.0026496,0,0
Lexique,Uninflected,Token,Yes,y,l,434.02,0.68,.0015667,0,0
Lexique,Uninflected,Token,Yes,y,o,434.02,0.34,.0007834,0,0
Lexique,Uninflected,Token,Yes,z,e,349.76,305.37,.8730844,305.37,1
Lexique,Uninflected,Token,Yes,z,i,349.76,15.14,.0432868,0,0
Lexique,Uninflected,Token,Yes,z,a,349.76,9.68,.0276761,0,0
Lexique,Uninflected,Token,Yes,z,z,349.76,8.11,.0231873,0,0
Lexique,Uninflected,Token,Yes,z,é,349.76,6.37,.0182125,0,0
Lexique,Uninflected,Token,Yes,z,o,349.76,5.02,.0143527,0,0
Lexique,Uninflected,Token,Yes,z,y,349.76,0.07,.0002001,0,0
Lexique,Inflected,Type,No,,s,78360,32467,.4143313,32451,.999507
Lexique,Inflected,Type,No,,t,78360,18868,.2407861,18853,.999205
Lexique,Inflected,Type,No,,e,78360,10527,.1343415,10527,1
Lexique,Inflected,Type,No,,r,78360,4302,.0549005,0,0
Lexique,Inflected,Type,No,,é,78360,3721,.0474860,0,0
Lexique,Inflected,Type,No,,a,78360,3539,.0451633,0,0
Lexique,Inflected,Type,No,,z,78360,2212,.0282287,0,0
Lexique,Inflected,Type,No,,i,78360,2071,.0264293,0,0
Lexique,Inflected,Type,No,,x,78360,431,.0055003,431,1
Lexique,Inflected,Type,No,,u,78360,145,.0018504,0,0
Lexique,Inflected,Type,No,,d,78360,51,.0006508,48,.941176
Lexique,Inflected,Type,No,,n,78360,14,.0001787,0,0
Lexique,Inflected,Type,No,,ë,78360,5,.0000638,5,1
Lexique,Inflected,Type,No,,û,78360,3,.0000383,0,0
Lexique,Inflected,Type,No,,c,78360,2,.0000255,2,1
Lexique,Inflected,Type,No,,ï,78360,2,.0000255,0,0
Lexique,Inflected,Type,Yes,a,i,2502,1779,.7110312,0,0
Lexique,Inflected,Type,Yes,a,s,2502,715,.2857714,715,1
Lexique,Inflected,Type,Yes,a,t,2502,7,.0027978,7,1
Lexique,Inflected,Type,Yes,a,ï,2502,1,.0003997,0,0
Lexique,Inflected,Type,Yes,â,t,711,711,1,711,1
Lexique,Inflected,Type,Yes,b,é,116,37,.3189655,0,0
Lexique,Inflected,Type,Yes,b,e,116,31,.2672414,31,1
Lexique,Inflected,Type,Yes,b,a,116,24,.2068966,0,0
Lexique,Inflected,Type,Yes,b,s,116,18,.1551724,18,1
Lexique,Inflected,Type,Yes,b,i,116,4,.0344828,0,0
Lexique,Inflected,Type,Yes,b,u,116,2,.0172414,0,0
Lexique,Inflected,Type,Yes,c,e,354,149,.4209040,149,1
Lexique,Inflected,Type,Yes,c,s,354,100,.2824859,99,.990000
Lexique,Inflected,Type,Yes,c,é,354,84,.2372881,0,0
Lexique,Inflected,Type,Yes,c,i,354,16,.0451977,0,0
Lexique,Inflected,Type,Yes,c,u,354,5,.0141243,0,0
Lexique,Inflected,Type,Yes,ç,a,65,59,.9076923,0,0
Lexique,Inflected,Type,Yes,ç,u,65,6,.0923077,0,0
Lexique,Inflected,Type,Yes,d,s,981,344,.3506626,344,1
Lexique,Inflected,Type,Yes,d,e,981,288,.2935780,288,1
Lexique,Inflected,Type,Yes,d,é,981,180,.1834862,0,0
Lexique,Inflected,Type,Yes,d,a,981,97,.0988787,0,0
Lexique,Inflected,Type,Yes,d,u,981,38,.0387360,0,0
Lexique,Inflected,Type,Yes,d,i,981,33,.0336391,0,0
Lexique,Inflected,Type,Yes,d,û,981,1,.0010194,0,0
Lexique,Inflected,Type,Yes,e,s,21181,14924,.7045937,14912,.999196
Lexique,Inflected,Type,Yes,e,r,21181,3925,.1853076,0,0
Lexique,Inflected,Type,Yes,e,z,21181,2212,.1044332,0,0
Lexique,Inflected,Type,Yes,e,a,21181,88,.0041547,0,0
Lexique,Inflected,Type,Yes,e,n,21181,14,.0006610,0,0
Lexique,Inflected,Type,Yes,e,t,21181,14,.0006610,0,0
Lexique,Inflected,Type,Yes,e,d,21181,3,.0001416,0,0
Lexique,Inflected,Type,Yes,e,u,21181,1,.0000472,0,0
Lexique,Inflected,Type,Yes,é,s,6292,3210,.5101716,3210,1
Lexique,Inflected,Type,Yes,é,e,6292,3066,.4872854,3066,1
Lexique,Inflected,Type,Yes,é,é,6292,8,.0012715,0,0
Lexique,Inflected,Type,Yes,é,a,6292,6,.0009536,0,0
Lexique,Inflected,Type,Yes,é,i,6292,2,.0003179,0,0
Lexique,Inflected,Type,Yes,ê,t,3,3,1,3,1
