Corpus	InfMorpho	FreqCount	Condition	PreLet	Unit	TotalFreq	UnitFreq	UnitProb	UnitFreqSL	UnitProbSL
Lexique	Inflected	Type	Yes	h	s	416	31	0.0745192	31	1
Lexique	Inflected	Type	Yes	h	i	416	15	0.0360577	0	0
Lexique	Inflected	Type	Yes	h	u	416	3	0.0072115	0	0
Lexique	Inflected	Type	Yes	i	t	9932	5703	0.5742046	5703	1
Lexique	Inflected	Type	Yes	i	s	9932	3089	0.3110149	3089	1
Lexique	Inflected	Type	Yes	i	e	9932	463	0.046617	463	1
Lexique	Inflected	Type	Yes	i	r	9932	375	0.0377567	0	0
Lexique	Inflected	Type	Yes	i	é	9932	187	0.018828	0	0
Lexique	Inflected	Type	Yes	i	a	9932	112	0.0112767	0	0
Lexique	Inflected	Type	Yes	i	i	9932	3	0.0003021	0	0
Lexique	Inflected	Type	Yes	î	t	169	169	1	169	1
Lexique	Inflected	Type	Yes	ï	s	13	6	0.4615385	6	1
Lexique	Inflected	Type	Yes	ï	e	13	4	0.3076923	4	1
Lexique	Inflected	Type	Yes	ï	r	13	2	0.1538462	0	0
Lexique	Inflected	Type	Yes	ï	t	13	1	0.0769231	1	1
Lexique	Inflected	Type	Yes	k	s	51	49	0.9607843	49	1
Lexique	Inflected	Type	Yes	k	é	51	2	0.0392157	0	0
Lexique	Inflected	Type	Yes	l	e	2108	934	0.443074	934	1
Lexique	Inflected	Type	Yes	l	é	2108	487	0.2310247	0	0
Lexique	Inflected	Type	Yes	l	a	2108	327	0.1551233	0	0
Lexique	Inflected	Type	Yes	l	s	2108	305	0.1446869	305	1
Lexique	Inflected	Type	Yes	l	i	2108	38	0.0180266	0	0
Lexique	Inflected	Type	Yes	l	u	2108	16	0.0075901	0	0
Lexique	Inflected	Type	Yes	l	x	2108	1	0.0004744	1	1
Lexique	Inflected	Type	Yes	m	é	412	129	0.3131068	0	0
Lexique	Inflected	Type	Yes	m	e	412	114	0.276699	114	1
Lexique	Inflected	Type	Yes	m	a	412	86	0.2087379	0	0
Lexique	Inflected	Type	Yes	m	s	412	70	0.1699029	70	1
Lexique	Inflected	Type	Yes	m	i	412	10	0.0242718	0	0
Lexique	Inflected	Type	Yes	m	u	412	2	0.0048544	0	0
Lexique	Inflected	Type	Yes	m	û	412	1	0.0024272	0	0
Lexique	Inflected	Type	Yes	n	t	18367	12109	0.6592802	12109	1
Lexique	Inflected	Type	Yes	n	s	18367	4649	0.253117	4649	1
Lexique	Inflected	Type	Yes	n	e	18367	844	0.045952	844	1
Lexique	Inflected	Type	Yes	n	é	18367	418	0.0227582	0	0
Lexique	Inflected	Type	Yes	n	a	18367	258	0.0140469	0	0
Lexique	Inflected	Type	Yes	n	d	18367	37	0.0020145	37	1
Lexique	Inflected	Type	Yes	n	u	18367	26	0.0014156	0	0
Lexique	Inflected	Type	Yes	n	i	18367	24	0.0013067	0	0
Lexique	Inflected	Type	Yes	n	c	18367	2	0.0001089	2	1
Lexique	Inflected	Type	Yes	o	s	240	240	1	238	0.991667
Lexique	Inflected	Type	Yes	ô	t	1	1	1	1	1
Lexique	Inflected	Type	Yes	p	é	286	94	0.3286713	0	0
Lexique	Inflected	Type	Yes	p	e	286	87	0.3041958	87	1
Lexique	Inflected	Type	Yes	p	a	286	57	0.1993007	0	0
Lexique	Inflected	Type	Yes	p	s	286	31	0.1083916	31	1
Lexique	Inflected	Type	Yes	p	i	286	10	0.034965	0	0
Lexique	Inflected	Type	Yes	p	u	286	4	0.013986	0	0
Lexique	Inflected	Type	Yes	p	t	286	3	0.0104895	3	1
Lexique	Inflected	Type	Yes	q	s	1	1	1	1	1
Lexique	Inflected	Type	Yes	r	s	4331	1753	0.4047564	1753	1
Lexique	Inflected	Type	Yes	r	a	4331	1420	0.3278689	0	0
Lexique	Inflected	Type	Yes	r	e	4331	691	0.1595474	691	1
Lexique	Inflected	Type	Yes	r	é	4331	370	0.0854306	0	0
Lexique	Inflected	Type	Yes	r	t	4331	36	0.0083122	36	1
Lexique	Inflected	Type	Yes	r	i	4331	33	0.0076195	0	0
Lexique	Inflected	Type	Yes	r	u	4331	20	0.0046179	0	0
Lexique	Inflected	Type	Yes	r	d	4331	7	0.0016163	7	1
Lexique	Inflected	Type	Yes	r	û	4331	1	0.0002309	0	0
Lexique	Inflected	Type	Yes	s	e	1997	1265	0.6334502	1265	1
Lexique	Inflected	Type	Yes	s	é	1997	465	0.2328493	0	0
Lexique	Inflected	Type	Yes	s	a	1997	250	0.1251878	0	0
Lexique	Inflected	Type	Yes	s	i	1997	12	0.006009	0	0
Lexique	Inflected	Type	Yes	s	u	1997	4	0.002003	0	0
Lexique	Inflected	Type	Yes	s	t	1997	1	0.0005008	0	0
Lexique	Inflected	Type	Yes	t	s	4847	2307	0.4759645	2307	1
Lexique	Inflected	Type	Yes	t	e	4847	1543	0.3183412	1543	1
Lexique	Inflected	Type	Yes	t	é	4847	562	0.115948	0	0
Lexique	Inflected	Type	Yes	t	a	4847	372	0.0767485	0	0
Lexique	Inflected	Type	Yes	t	i	4847	51	0.010522	0	0
Lexique	Inflected	Type	Yes	t	u	4847	12	0.0024758	0	0
Lexique	Inflected	Type	Yes	u	e	1708	453	0.2652225	453	1
Lexique	Inflected	Type	Yes	u	x	1708	430	0.2517564	430	1
Lexique	Inflected	Type	Yes	u	s	1708	303	0.1774005	302	0.9967
Lexique	Inflected	Type	Yes	u	é	1708	261	0.1528103	0	0
Lexique	Inflected	Type	Yes	u	a	1708	162	0.0948478	0	0
Lexique	Inflected	Type	Yes	u	t	1708	73	0.04274	73	1
Lexique	Inflected	Type	Yes	u	i	1708	16	0.0093677	0	0
Lexique	Inflected	Type	Yes	u	ë	1708	5	0.0029274	5	1
Lexique	Inflected	Type	Yes	u	d	1708	4	0.0023419	4	1
Lexique	Inflected	Type	Yes	u	ï	1708	1	0.0005855	0	0
Lexique	Inflected	Type	Yes	û	t	37	37	1	37	1
Lexique	Inflected	Type	Yes	v	e	407	275	0.6756757	275	1
Lexique	Inflected	Type	Yes	v	é	407	67	0.1646192	0	0
Lexique	Inflected	Type	Yes	v	a	407	48	0.1179361	0	0
Lexique	Inflected	Type	Yes	v	i	407	11	0.027027	0	0
Lexique	Inflected	Type	Yes	v	u	407	6	0.014742	0	0
Lexique	Inflected	Type	Yes	w	s	9	7	0.7777778	7	1
Lexique	Inflected	Type	Yes	w	e	9	1	0.1111111	1	1
Lexique	Inflected	Type	Yes	w	é	9	1	0.1111111	0	0
Lexique	Inflected	Type	Yes	x	é	32	13	0.40625	0	0
Lexique	Inflected	Type	Yes	x	e	32	11	0.34375	11	1
Lexique	Inflected	Type	Yes	x	a	32	8	0.25	0	0
Lexique	Inflected	Type	Yes	y	é	140	57	0.4071429	0	0
Lexique	Inflected	Type	Yes	y	a	140	46	0.3285714	0	0
Lexique	Inflected	Type	Yes	y	e	140	19	0.1357143	19	1
Lexique	Inflected	Type	Yes	y	s	140	18	0.1285714	18	1
Lexique	Inflected	Type	Yes	z	é	7	4	0.5714286	0	0
Lexique	Inflected	Type	Yes	z	e	7	3	0.4285714	3	1
Lexique	Inflected	Token	No		s	373132.64	116777.63	0.3129655	83682.34	0.716596
Lexique	Inflected	Token	No		e	373132.64	81373.24	0.2180813	81373.24	1
Lexique	Inflected	Token	No		t	373132.64	75551.72	0.2024795	67474.74	0.893093
Lexique	Inflected	Token	No		a	373132.64	38424.84	0.102979	0	0
Lexique	Inflected	Token	No		r	373132.64	21932.64	0.0587797	0	0
Lexique	Inflected	Token	No		é	373132.64	12681.03	0.0339853	0	0
Lexique	Inflected	Token	No		i	373132.64	9844.57	0.0263836	0	0
Lexique	Inflected	Token	No		u	373132.64	6326.1	0.016954	0	0
Lexique	Inflected	Token	No		x	373132.64	6241.06	0.0167261	6241.06	1
Lexique	Inflected	Token	No		z	373132.64	2643.46	0.0070845	0	0
Lexique	Inflected	Token	No		d	373132.64	1056.7	0.002832	1043.86	0.987849
Lexique	Inflected	Token	No		û	373132.64	253.05	0.0006782	0	0
Lexique	Inflected	Token	No		ë	373132.64	18.32	0.0000491	18.32	1
Lexique	Inflected	Token	No		n	373132.64	4.62	0.0000124	0	0
Lexique	Inflected	Token	No		ï	373132.64	3.05	0.0000082	0	0
Lexique	Inflected	Token	No		c	373132.64	0.61	0.0000016	0.61	1
Lexique	Inflected	Token	Yes	a	i	5153.74	4035.08	0.7829421	0	0
Lexique	Inflected	Token	Yes	a	s	5153.74	1020.3	0.1979727	1020.3	1
Lexique	Inflected	Token	Yes	a	t	5153.74	95.99	0.0186253	95.99	1
Lexique	Inflected	Token	Yes	a	ï	5153.74	2.37	0.0004599	0	0
Lexique	Inflected	Token	Yes	â	t	176.07	176.07	1	176.07	1
Lexique	Inflected	Token	Yes	b	e	438.83	218.17	0.4971629	218.17	1
Lexique	Inflected	Token	Yes	b	é	438.83	101.58	0.2314792	0	0
Lexique	Inflected	Token	Yes	b	a	438.83	50.38	0.1148053	0	0
Lexique	Inflected	Token	Yes	b	u	438.83	42.37	0.0965522	0	0
Lexique	Inflected	Token	Yes	b	i	438.83	14.88	0.0339083	0	0
Lexique	Inflected	Token	Yes	b	s	438.83	11.45	0.0260921	11.45	1
Lexique	Inflected	Token	Yes	c	e	2763.21	1660.26	0.6008447	1660.26	1
Lexique	Inflected	Token	Yes	c	s	2763.21	534.53	0.1934453	534.12	0.999233
Lexique	Inflected	Token	Yes	c	é	2763.21	445.23	0.1611278	0	0
Lexique	Inflected	Token	Yes	c	u	2763.21	99.53	0.0360197	0	0
Lexique	Inflected	Token	Yes	c	i	2763.21	23.66	0.0085625	0	0
Lexique	Inflected	Token	Yes	ç	a	363.56	246.2	0.6771922	0	0
Lexique	Inflected	Token	Yes	ç	u	363.56	117.36	0.3228078	0	0
Lexique	Inflected	Token	Yes	d	e	6065.79	2329.78	0.3840852	2329.78	1
Lexique	Inflected	Token	Yes	d	s	6065.79	1605.69	0.2647124	1605.69	1
Lexique	Inflected	Token	Yes	d	u	6065.79	694.37	0.1144731	0	0
Lexique	Inflected	Token	Yes	d	é	6065.79	562.99	0.092814	0	0
Lexique	Inflected	Token	Yes	d	a	6065.79	556.91	0.0918116	0	0
Lexique	Inflected	Token	Yes	d	û	6065.79	250.68	0.0413269	0	0
Lexique	Inflected	Token	Yes	d	i	6065.79	65.37	0.0107768	0	0
Lexique	Inflected	Token	Yes	e	s	86565.82	66882.19	0.7726166	34026.71	0.508756
Lexique	Inflected	Token	Yes	e	r	86565.82	16232.1	0.1875117	0	0
Lexique	Inflected	Token	Yes	e	z	86565.82	2643.46	0.030537	0	0
Lexique	Inflected	Token	Yes	e	u	86565.82	459.12	0.0053037	0	0
Lexique	Inflected	Token	Yes	e	a	86565.82	186.54	0.0021549	0	0
Lexique	Inflected	Token	Yes	e	t	86565.82	144.95	0.0016744	0	0
Lexique	Inflected	Token	Yes	e	d	86565.82	12.84	0.0001483	0	0
Lexique	Inflected	Token	Yes	e	n	86565.82	4.62	0.0000534	0	0
Lexique	Inflected	Token	Yes	é	e	8948.9	5177.61	0.578575	5177.61	1
Lexique	Inflected	Token	Yes	é	s	8948.9	3747.64	0.4187822	3747.64	1
Lexique	Inflected	Token	Yes	é	é	8948.9	15.28	0.0017075	0	0
Lexique	Inflected	Token	Yes	é	i	8948.9	4.79	0.0005353	0	0
Lexique	Inflected	Token	Yes	é	a	8948.9	3.58	0.0004	0	0
Lexique	Inflected	Token	Yes	ê	t	2.43	2.43	1	2.43	1
Lexique	Inflected	Token	Yes	ë	s	6.15	6.15	1	6.15	1
Lexique	Inflected	Token	Yes	f	s	551.64	368.38	0.6677906	368.38	1
Lexique	Inflected	Token	Yes	f	e	551.64	104.77	0.1899246	104.77	1
Lexique	Inflected	Token	Yes	f	é	551.64	44.61	0.080868	0	0
Lexique	Inflected	Token	Yes	f	i	551.64	21.82	0.0395548	0	0
Lexique	Inflected	Token	Yes	f	a	551.64	12.06	0.0218621	0	0
Lexique	Inflected	Token	Yes	g	e	2040.11	1313.17	0.6436761	1313.17	1
Lexique	Inflected	Token	Yes	g	é	2040.11	536.78	0.2631133	0	0
Lexique	Inflected	Token	Yes	g	s	2040.11	155.63	0.0762851	155.63	1
Lexique	Inflected	Token	Yes	g	i	2040.11	34.53	0.0169256	0	0
Lexique	Inflected	Token	Yes	h	e	2679.15	1774.87	0.662475	1774.87	1
Lexique	Inflected	Token	Yes	h	é	2679.15	539.91	0.2015229	0	0
Lexique	Inflected	Token	Yes	h	a	2679.15	284.01	0.1060075	0	0
Lexique	Inflected	Token	Yes	h	i	2679.15	64.96	0.0242465	0	0
Lexique	Inflected	Token	Yes	h	s	2679.15	11.48	0.0042849	11.48	1
Lexique	Inflected	Token	Yes	h	u	2679.15	3.92	0.0014632	0	0
Lexique	Inflected	Token	Yes	i	t	59987.07	38421.13	0.6404902	38421.13	1
Lexique	Inflected	Token	Yes	i	s	59987.07	13278.82	0.2213614	13278.82	1
Lexique	Inflected	Token	Yes	i	r	59987.07	5692.23	0.0948909	0	0
Lexique	Inflected	Token	Yes	i	e	59987.07	2005.16	0.0334265	2005.16	1
Lexique	Inflected	Token	Yes	i	é	59987.07	411.62	0.0068618	0	0
Lexique	Inflected	Token	Yes	i	a	59987.07	177.83	0.0029645	0	0
Lexique	Inflected	Token	Yes	i	i	59987.07	0.28	0.0000047	0	0
Lexique	Inflected	Token	Yes	î	t	384.88	384.88	1	384.88	1
Lexique	Inflected	Token	Yes	ï	e	23.12	10.01	0.4329585	10.01	1
Lexique	Inflected	Token	Yes	ï	r	23.12	8.31	0.3594291	0	0
Lexique	Inflected	Token	Yes	ï	s	23.12	4.39	0.1898789	4.39	1
Lexique	Inflected	Token	Yes	ï	t	23.12	0.41	0.0177336	0.41	1
Lexique	Inflected	Token	Yes	k	s	26.61	26.27	0.9872228	26.27	1
Lexique	Inflected	Token	Yes	k	é	26.61	0.34	0.0127772	0	0
Lexique	Inflected	Token	Yes	l	a	44561.19	25399.6	0.5699938	0	0
Lexique	Inflected	Token	Yes	l	e	44561.19	13736.51	0.3082617	13736.51	1
Lexique	Inflected	Token	Yes	l	s	44561.19	3729.25	0.0836883	3729.25	1
Lexique	Inflected	Token	Yes	l	é	44561.19	1149.4	0.0257937	0	0
Lexique	Inflected	Token	Yes	l	u	44561.19	379.59	0.0085184	0	0
Lexique	Inflected	Token	Yes	l	i	44561.19	166.57	0.003738	0	0
Lexique	Inflected	Token	Yes	l	x	44561.19	0.27	0.0000061	0.27	1
Lexique	Inflected	Token	Yes	m	a	4006.2	1817.68	0.4537167	0	0
Lexique	Inflected	Token	Yes	m	e	4006.2	1548.36	0.3864909	1548.36	1
Lexique	Inflected	Token	Yes	m	é	4006.2	424.35	0.1059233	0	0
Lexique	Inflected	Token	Yes	m	s	4006.2	138.3	0.0345215	138.3	1
Lexique	Inflected	Token	Yes	m	i	4006.2	55.76	0.0139184	0	0
Lexique	Inflected	Token	Yes	m	u	4006.2	19.79	0.0049398	0	0
Lexique	Inflected	Token	Yes	m	û	4006.2	1.96	0.0004892	0	0
Lexique	Inflected	Token	Yes	n	t	49064.99	23090.51	0.4706107	23090.51	1
Lexique	Inflected	Token	Yes	n	e	49064.99	13814.7	0.2815592	13814.7	1
Lexique	Inflected	Token	Yes	n	s	49064.99	8662.13	0.176544	8662.13	1
Lexique	Inflected	Token	Yes	n	é	49064.99	1100.32	0.0224258	0	0
Lexique	Inflected	Token	Yes	n	d	49064.99	983.23	0.0200393	983.23	1
Lexique	Inflected	Token	Yes	n	u	49064.99	649.73	0.0132422	0	0
Lexique	Inflected	Token	Yes	n	a	49064.99	529.57	0.0107932	0	0
Lexique	Inflected	Token	Yes	n	i	49064.99	234.19	0.0047731	0	0
Lexique	Inflected	Token	Yes	n	c	49064.99	0.61	0.0000124	0.61	1
Lexique	Inflected	Token	Yes	o	s	999.53	999.53	1	998.85	0.99932
Lexique	Inflected	Token	Yes	ô	t	1.55	1.55	1	1.55	1
Lexique	Inflected	Token	Yes	p	e	1771.98	641.79	0.3621881	641.79	1
Lexique	Inflected	Token	Yes	p	u	1771.98	373.18	0.2106006	0	0
Lexique	Inflected	Token	Yes	p	s	1771.98	341.6	0.1927787	341.6	1
Lexique	Inflected	Token	Yes	p	é	1771.98	283.21	0.1598269	0	0
Lexique	Inflected	Token	Yes	p	a	1771.98	97.47	0.0550063	0	0
Lexique	Inflected	Token	Yes	p	i	1771.98	26.01	0.0146785	0	0
Lexique	Inflected	Token	Yes	p	t	1771.98	8.72	0.004921	8.72	1
Lexique	Inflected	Token	Yes	q	s	3.45	3.45	1	3.45	1
Lexique	Inflected	Token	Yes	r	e	25717.32	15377.84	0.5979566	15377.84	1
Lexique	Inflected	Token	Yes	r	s	25717.32	5368.02	0.2087317	5368.02	1
Lexique	Inflected	Token	Yes	r	a	25717.32	1790.14	0.0696083	0	0
Lexique	Inflected	Token	Yes	r	t	25717.32	1559.68	0.0606471	1559.68	1
Lexique	Inflected	Token	Yes	r	é	25717.32	1179.82	0.0458765	0	0
Lexique	Inflected	Token	Yes	r	u	25717.32	252.31	0.0098109	0	0
Lexique	Inflected	Token	Yes	r	i	25717.32	129.84	0.0050487	0	0
Lexique	Inflected	Token	Yes	r	d	25717.32	59.26	0.0023043	59.26	1
Lexique	Inflected	Token	Yes	r	û	25717.32	0.41	0.0000159	0	0
Lexique	Inflected	Token	Yes	s	t	19613.61	7932.03	0.4044146	0	0
Lexique	Inflected	Token	Yes	s	e	19613.61	5166.25	0.2634013	5166.25	1
Lexique	Inflected	Token	Yes	s	a	19613.61	4584.96	0.2337642	0	0
Lexique	Inflected	Token	Yes	s	é	19613.61	1691.91	0.086262	0	0
Lexique	Inflected	Token	Yes	s	i	19613.61	154.2	0.0078619	0	0
Lexique	Inflected	Token	Yes	s	u	19613.61	84.26	0.004296	0	0
Lexique	Inflected	Token	Yes	t	e	24806.32	11430.59	0.4607935	11430.59	1
Lexique	Inflected	Token	Yes	t	s	24806.32	6579.91	0.2652514	6579.91	1
Lexique	Inflected	Token	Yes	t	u	24806.32	2647.32	0.1067196	0	0
Lexique	Inflected	Token	Yes	t	é	24806.32	2528.75	0.1019397	0	0
Lexique	Inflected	Token	Yes	t	a	24806.32	1216.47	0.0490387	0	0
Lexique	Inflected	Token	Yes	t	i	24806.32	403.28	0.0162571	0	0
Lexique	Inflected	Token	Yes	u	x	21510.48	6240.79	0.2901279	6240.79	1
Lexique	Inflected	Token	Yes	u	i	21510.48	4283.71	0.1991453	0	0
Lexique	Inflected	Token	Yes	u	e	21510.48	3417.74	0.1588872	3417.74	1
Lexique	Inflected	Token	Yes	u	s	21510.48	3291.2	0.1530045	3052.48	0.927467
Lexique	Inflected	Token	Yes	u	t	21510.48	3251.77	0.1511714	3251.77	1
Lexique	Inflected	Token	Yes	u	é	21510.48	730.89	0.0339783	0	0
Lexique	Inflected	Token	Yes	u	a	21510.48	274.01	0.0127384	0	0
Lexique	Inflected	Token	Yes	u	ë	21510.48	18.32	0.0008517	18.32	1
Lexique	Inflected	Token	Yes	u	d	21510.48	1.37	0.0000637	1.37	1
Lexique	Inflected	Token	Yes	u	ï	21510.48	0.68	0.0000316	0	0
Lexique	Inflected	Token	Yes	û	t	481.6	481.6	1	481.6	1
Lexique	Inflected	Token	Yes	v	e	3849.23	1472	0.3824141	1472	1
Lexique	Inflected	Token	Yes	v	a	3849.23	1090.28	0.2832463	0	0
Lexique	Inflected	Token	Yes	v	é	3849.23	658.06	0.1709589	0	0
Lexique	Inflected	Token	Yes	v	u	3849.23	503.25	0.1307404	0	0
Lexique	Inflected	Token	Yes	v	i	3849.23	125.64	0.0326403	0	0
Lexique	Inflected	Token	Yes	w	s	4.21	3.39	0.8052257	3.39	1
Lexique	Inflected	Token	Yes	w	é	4.21	0.75	0.1781473	0	0
Lexique	Inflected	Token	Yes	w	e	4.21	0.07	0.0166271	0.07	1
Lexique	Inflected	Token	Yes	x	e	165.69	114.57	0.691472	114.57	1
Lexique	Inflected	Token	Yes	x	é	165.69	39.69	0.2395437	0	0
Lexique	Inflected	Token	Yes	x	a	165.69	11.43	0.0689842	0	0
Lexique	Inflected	Token	Yes	y	é	369.14	230.66	0.6248578	0	0
Lexique	Inflected	Token	Yes	y	a	369.14	95.72	0.2593054	0	0
Lexique	Inflected	Token	Yes	y	e	369.14	34.83	0.0943544	34.83	1
Lexique	Inflected	Token	Yes	y	s	369.14	7.93	0.0214824	7.93	1
Lexique	Inflected	Token	Yes	z	e	29.07	24.19	0.8321293	24.19	1
Lexique	Inflected	Token	Yes	z	é	29.07	4.88	0.1678707	0	0
ManG15	All Words	Type	No		s	39191	10973	0.2799878	10875	0.991069
ManG15	All Words	Type	No		e	39191	8882	0.2266337	8868	0.998424
ManG15	All Words	Type	No		t	39191	7819	0.1995101	7554	0.966108
ManG15	All Words	Type	No		r	39191	3095	0.0789722	1	0.000323
ManG15	All Words	Type	No		é	39191	1963	0.050088	0	0
ManG15	All Words	Type	No		a	39191	1536	0.0391927	0	0
ManG15	All Words	Type	No		n	39191	1279	0.032635	0	0
ManG15	All Words	Type	No		z	39191	912	0.0232706	2	0.002193
ManG15	All Words	Type	No		i	39191	784	0.0200046	0	0
ManG15	All Words	Type	No		x	39191	464	0.0118395	449	0.967672
ManG15	All Words	Type	No		l	39191	376	0.009594	10	0.026596
ManG15	All Words	Type	No		u	39191	372	0.009492	0	0
ManG15	All Words	Type	No		d	39191	188	0.004797	171	0.909574
ManG15	All Words	Type	No		f	39191	130	0.0033171	2	0.015385
ManG15	All Words	Type	No		o	39191	121	0.0030874	0	0
ManG15	All Words	Type	No		c	39191	76	0.0019392	19	0.25
ManG15	All Words	Type	No		m	39191	56	0.0014289	0	0
ManG15	All Words	Type	No		g	39191	46	0.0011737	14	0.304348
ManG15	All Words	Type	No		y	39191	24	0.0006124	0	0
ManG15	All Words	Type	No		p	39191	23	0.0005869	10	0.434783
ManG15	All Words	Type	No		k	39191	22	0.0005614	0	0
ManG15	All Words	Type	No		h	39191	21	0.0005358	5	0.238095
ManG15	All Words	Type	No		à	39191	7	0.0001786	0	0
ManG15	All Words	Type	No		b	39191	6	0.0001531	3	0.5
ManG15	All Words	Type	No		ë	39191	4	0.0001021	3	0.75
ManG15	All Words	Type	No		ï	39191	4	0.0001021	0	0
ManG15	All Words	Type	No		w	39191	3	0.0000765	1	0.333333
ManG15	All Words	Type	No		q	39191	2	0.000051	0	0
ManG15	All Words	Type	No		û	39191	2	0.000051	0	0
ManG15	All Words	Type	No		ù	39191	1	0.0000255	0	0
ManG15	All Words	Type	Yes	a	i	1271	489	0.3847364	0	0
ManG15	All Words	Type	Yes	a	s	1271	293	0.2305271	286	0.976109
ManG15	All Words	Type	Yes	a	l	1271	161	0.1266719	0	0
ManG15	All Words	Type	Yes	a	u	1271	130	0.1022817	0	0
ManG15	All Words	Type	Yes	a	n	1271	71	0.0558615	0	0
ManG15	All Words	Type	Yes	a	t	1271	59	0.0464201	55	0.932203
ManG15	All Words	Type	Yes	a	r	1271	22	0.0173092	0	0
ManG15	All Words	Type	Yes	a	c	1271	16	0.0125885	3	0.1875
ManG15	All Words	Type	Yes	a	k	1271	5	0.0039339	0	0
ManG15	All Words	Type	Yes	a	m	1271	4	0.0031471	0	0
ManG15	All Words	Type	Yes	a	p	1271	4	0.0031471	2	0.5
ManG15	All Words	Type	Yes	a	h	1271	3	0.0023603	3	1
ManG15	All Words	Type	Yes	a	o	1271	3	0.0023603	0	0
ManG15	All Words	Type	Yes	a	g	1271	2	0.0015736	0	0
ManG15	All Words	Type	Yes	a	ï	1271	2	0.0015736	0	0
ManG15	All Words	Type	Yes	a	z	1271	2	0.0015736	1	0.5
ManG15	All Words	Type	Yes	a	b	1271	1	0.0007868	0	0
ManG15	All Words	Type	Yes	a	f	1271	1	0.0007868	0	0
ManG15	All Words	Type	Yes	a	w	1271	1	0.0007868	0	0
ManG15	All Words	Type	Yes	a	x	1271	1	0.0007868	0	0
ManG15	All Words	Type	Yes	a	y	1271	1	0.0007868	0	0
ManG15	All Words	Type	Yes	â	t	51	51	1	51	1
ManG15	All Words	Type	Yes	b	e	97	51	0.5257732	51	1
ManG15	All Words	Type	Yes	b	é	97	16	0.1649485	0	0
ManG15	All Words	Type	Yes	b	a	97	13	0.1340206	0	0
ManG15	All Words	Type	Yes	b	u	97	6	0.0618557	0	0
ManG15	All Words	Type	Yes	b	i	97	4	0.0412371	0	0
ManG15	All Words	Type	Yes	b	o	97	3	0.0309278	0	0
ManG15	All Words	Type	Yes	b	s	97	2	0.0206186	2	1
ManG15	All Words	Type	Yes	b	y	97	2	0.0206186	0	0
ManG15	All Words	Type	Yes	c	e	504	328	0.6507937	326	0.993902
ManG15	All Words	Type	Yes	c	é	504	52	0.1031746	0	0
ManG15	All Words	Type	Yes	c	s	504	43	0.0853175	43	1
ManG15	All Words	Type	Yes	c	t	504	21	0.0416667	2	0.095238
ManG15	All Words	Type	Yes	c	i	504	15	0.0297619	0	0
ManG15	All Words	Type	Yes	c	k	504	12	0.0238095	0	0
ManG15	All Words	Type	Yes	c	h	504	11	0.0218254	1	0.090909
ManG15	All Words	Type	Yes	c	o	504	9	0.0178571	0	0
ManG15	All Words	Type	Yes	c	a	504	8	0.015873	0	0
ManG15	All Words	Type	Yes	c	u	504	5	0.0099206	0	0
ManG15	All Words	Type	Yes	ç	a	43	35	0.8139535	0	0
ManG15	All Words	Type	Yes	ç	u	43	6	0.1395349	0	0
ManG15	All Words	Type	Yes	ç	à	43	2	0.0465116	0	0
ManG15	All Words	Type	Yes	d	e	617	313	0.5072934	312	0.996805
ManG15	All Words	Type	Yes	d	s	617	124	0.2009724	124	1
ManG15	All Words	Type	Yes	d	é	617	62	0.1004862	0	0
ManG15	All Words	Type	Yes	d	a	617	44	0.0713128	0	0
ManG15	All Words	Type	Yes	d	u	617	33	0.0534846	0	0
ManG15	All Words	Type	Yes	d	i	617	26	0.0421394	0	0
ManG15	All Words	Type	Yes	d	o	617	10	0.0162075	0	0
ManG15	All Words	Type	Yes	d	y	617	3	0.0048622	0	0
ManG15	All Words	Type	Yes	d	t	617	1	0.0016207	0	0
ManG15	All Words	Type	Yes	d	û	617	1	0.0016207	0	0
ManG15	All Words	Type	Yes	e	s	8595	4978	0.5791739	4971	0.998594
ManG15	All Words	Type	Yes	e	r	8595	2233	0.2598022	0	0
ManG15	All Words	Type	Yes	e	z	8595	907	0.1055265	0	0
ManG15	All Words	Type	Yes	e	t	8595	197	0.0229203	0	0
ManG15	All Words	Type	Yes	e	l	8595	92	0.0107039	0	0
ManG15	All Words	Type	Yes	e	n	8595	87	0.0101222	0	0
ManG15	All Words	Type	Yes	e	a	8595	41	0.0047702	0	0
ManG15	All Words	Type	Yes	e	u	8595	21	0.0024433	0	0
ManG15	All Words	Type	Yes	e	f	8595	9	0.0010471	0	0
ManG15	All Words	Type	Yes	e	d	8595	7	0.0008144	0	0
ManG15	All Words	Type	Yes	e	c	8595	6	0.0006981	0	0
ManG15	All Words	Type	Yes	e	x	8595	5	0.0005817	0	0
ManG15	All Words	Type	Yes	e	y	8595	5	0.0005817	0	0
ManG15	All Words	Type	Yes	e	m	8595	2	0.0002327	0	0
ManG15	All Words	Type	Yes	e	e	8595	1	0.0001163	0	0
ManG15	All Words	Type	Yes	e	g	8595	1	0.0001163	0	0
ManG15	All Words	Type	Yes	e	k	8595	1	0.0001163	0	0
ManG15	All Words	Type	Yes	e	p	8595	1	0.0001163	0	0
ManG15	All Words	Type	Yes	e	w	8595	1	0.0001163	0	0
ManG15	All Words	Type	Yes	é	e	2194	1123	0.5118505	1123	1
ManG15	All Words	Type	Yes	é	s	2194	1057	0.4817685	1057	1
ManG15	All Words	Type	Yes	é	o	2194	5	0.0022789	0	0
